fresh	2
satisfaction	1
joy	12
humiliated	1
twenty-third	1
efforts	1
instructions	1
ought	6
commercial	2
mind	6
king	29
positive	1
illegitimate	1
company	3
summonses	1
read	3
genius	1
sea	10
authorities	4
adversity	1
nom	1
alert	1
cockade	3
superiority	1
exhibit	1
same	21
manifest	1
luggage	2
enter	6
opposite	1
travelling	1
seat	1
majestic	1
arm	1
distort	1
expedition	1
filthy	1
drums	2
disgrace	4
ruin	5
thorough	1
gensdarmes	1
words	16
suited	2
nestled	1
arrive	2
tied	2
fold	1
rajo	2
ruffians	1
stretching	1
go	13
belief	1
have	215
corsican	3
disagreeable	1
heave	1
neapolitan	3
conspire	1
respecting	3
steps	2
enough	4
calmed	1
ships	3
ascertained	3
ing	1
grandeur	1
deign	1
italian	3
maintained	1
detail	1
collared	1
matelots	1
precious	1
groups	2
universe	4
confirm	1
rags	1
closeness	1
doing	6
expressions	2
give	21
testify	1
brings	1
fort	1
intoxication	1
darkened	1
laughter	1
gates	6
than	38
reserve	3
complaints	1
another	11
veterans	3
hand	17
arcy	1
apartments	1
complaisant	1
caprice	1
bourbons	33
misfortune	1
tolerably	2
merchants	1
continued	14
tricoloured	5
valour	1
states	1
intermission	1
misled	1
laughed	1
distinction	1
pursuit	1
hostile	1
mercy	1
disgust	1
subject	5
chatted	1
prevent	6
disquietudes	1
frenchman	6
mislead	1
established	1
belied	1
pursued	2
agree	2
little	10
wishes	4
explain	1
absolutely	1
disembark	1
light	2
men	32
calm	2
peasantry	1
commissioners	1
answerable	1
effervescence	1
doctor	7
happiness	8
instrument	1
benefactor	2
excepted	2
massacred	1
went	9
months	3
pleasure	2
asking	1
banished	1
anticipation	1
miss	1
astonished	1
flower	1
old-fashioned	1
surrounds	1
continental	1
majesty	36
fled	3
at	144
dots	1
brig	8
passage	2
liked	1
power	11
so	63
adhere	1
conduct	7
throats	1
pleased	2
mess	1
easy	6
across	1
steel	1
moment	15
rising	3
foreseen	2
alighting	1
esteemed	1
wing	1
when	51
soldier	2
our	64
according	7
snatched	1
say	17
endeavours	1
preventing	1
tone	1
get	10
answers	3
following	5
poor	2
voi	1
constitutional	2
sovereigns	6
chambery	4
memory	4
irritation	1
regiments	4
age	5
nature	1
use	4
rejected	2
drink	2
island	22
empire	2
undertaking	1
room	3
former	2
recovers	1
duties	1
immediate	1
husband	2
ever	14
comments	1
faults	3
prisoner	1
paused	1
attested	1
virulence	1
candidly	1
remarked	1
general	40
prerogative	2
surest	1
incontrovertible	1
three	11
ardour	1
recall	1
hateful	1
neutrality	1
municipal	2
abusing	1
expect	2
passages	3
receive	6
floor	2
harmony	1
revoked	1
teeth	1
brutal	1
banks	1
fashion	1
literal	1
oudinot	1
awkwardness	1
tacked	1
melancholy	2
shores	3
inlaw	1
aspect	4
violating	1
pen	2
liberty	9
influence	5
cesses	1
convinced	4
confessed	1
covered	8
soldiers	34
tyrannical	2
french	43
dear	3
price	2
filthiness	1
peror	1
battalion	3
warmth	2
withdrawn	1
listen	3
poles	1
broke	3
makes	1
contemplating	1
armed	2
devoted	1
outcry	1
bearings	1
sharply	1
extracts	1
grumbling	1
determined	7
decreed	1
sentimental	1
article	1
movement	1
detained	3
guns	2
colours	3
forward	4
unsuspected	1
spirit	1
lutzen	1
quantity	1
increases	1
caps	3
surprised	2
laws	3
utmost	2
decide	2
cheated	1
present	15
native	1
door	1
disconcert	1
protection	3
require	1
method	2
loud	2
married	1
allows	1
la	3
issue	1
devotedness	3
coasts	1
royalty	2
behave	1
provisional	1
number	10
plains	1
departed	1
hold	4
desirable	1
objections	2
nation	19
marmont	2
principles	2
telling	1
deans	1
intimidated	1
forty	4
disguised	1
plaire	1
willing	1
he	286
communicate	1
shame	1
promise	2
soon	22
effects	1
stroke	1
notions	1
doubts	2
fire	1
furnished	2
chacos	1
poison	1
decorate	1
right	14
rear	4
felucca	3
foreign	11
horses	3
